Index;Season;Date;HomeTeam;AwayTeam;HomeTeamGoals;AwayTeamGoals;Result;HomeTeamShots;AwayTeamShots;HomeTeamShotsOnTarget;AwayTeamShotsOnTarget;HomeTeamCorners;AwayTeamCorners;HomeTeamYellow;AwayTeamYellow;HomeTeamRed;AwayTeamRed;HomeTeamFouls;AwayTeamFouls;Gameday
820;2019;01/03/2020;St Pauli;Osnabruck;3;1;H;13;23;5;6;5;10;2;3;0;0;18;9;24
821;2019;01/03/2020;Bielefeld;Wehen;1;0;H;15;7;6;1;10;5;1;3;0;0;8;14;24
822;2019;01/03/2020;Bochum;Sandhausen;4;4;D;13;18;5;8;1;8;2;3;0;0;17;20;24
823;2019;02/03/2020;Hannover;Holstein Kiel;3;1;H;17;18;7;8;5;6;1;0;0;0;8;2;24
824;2019;28/02/2020;Karlsruhe;Nurnberg;0;1;A;12;17;0;4;7;6;3;3;0;0;9;18;24
825;2019;28/02/2020;Regensburg;Dresden;1;2;A;13;12;5;7;8;4;1;0;0;0;5;13;24
826;2019;29/02/2020;Erzgebirge Aue;Hamburg;3;0;H;21;9;6;1;2;8;2;5;0;1;16;11;24
827;2019;29/02/2020;Darmstadt;Heidenheim;2;0;H;18;20;4;5;5;9;2;1;0;1;10;9;24
828;2019;29/02/2020;Greuther Furth;Stuttgart;2;0;H;14;18;4;8;9;7;4;3;0;0;13;13;24
829;2019;06/03/2020;Osnabruck;Wehen;2;6;A;14;15;4;8;2;3;2;4;0;0;5;20;25
830;2019;06/03/2020;Nurnberg;Hannover;0;3;A;8;10;3;5;5;5;1;0;0;0;6;9;25
831;2019;07/03/2020;Heidenheim;Karlsruhe;3;1;H;15;14;7;4;5;6;1;1;0;1;8;12;25
832;2019;07/03/2020;Darmstadt;Bochum;0;0;D;15;10;3;0;9;2;1;2;0;0;9;13;25
833;2019;07/03/2020;Hamburg;Regensburg;2;1;H;11;16;5;5;4;8;3;4;0;0;14;13;25
834;2019;08/03/2020;Dresden;Erzgebirge Aue;2;1;H;16;11;12;4;5;3;2;4;0;1;9;10;25
835;2019;08/03/2020;Holstein Kiel;Greuther Furth;1;1;D;10;10;5;6;7;2;2;3;0;0;9;10;25
836;2019;08/03/2020;Sandhausen;St Pauli;2;2;D;19;6;6;4;5;0;2;2;0;0;22;16;25
837;2019;09/03/2020;Stuttgart;Bielefeld;1;1;D;8;14;4;5;2;5;1;2;0;0;10;11;25
838;2019;16/05/2020;Bochum;Heidenheim;3;0;H;10;11;3;3;2;6;4;0;0;0;15;12;26
839;2019;16/05/2020;Erzgebirge Aue;Sandhausen;3;1;H;13;15;7;6;4;2;1;3;0;1;11;10;26
840;2019;16/05/2020;Karlsruhe;Darmstadt;2;0;H;16;11;5;0;7;2;3;1;0;0;20;13;26
841;2019;16/05/2020;Regensburg;Holstein Kiel;2;2;D;7;17;4;6;5;3;5;1;0;0;16;14;26
842;2019;17/05/2020;Wehen;Stuttgart;2;1;H;12;21;6;6;2;6;2;1;0;0;16;14;26
843;2019;17/05/2020;St Pauli;Nurnberg;1;0;H;13;14;7;5;7;4;1;0;0;1;14;8;26
844;2019;17/05/2020;Bielefeld;Osnabruck;1;1;D;6;10;3;4;0;6;3;0;0;0;9;6;26
845;2019;17/05/2020;Greuther Furth;Hamburg;2;2;D;14;11;5;8;6;4;2;3;0;0;14;14;26
846;2019;22/05/2020;Heidenheim;Wehen;1;0;H;17;7;8;1;7;6;1;2;0;0;11;13;26
847;2019;22/05/2020;Nurnberg;Erzgebirge Aue;1;1;D;13;7;3;2;10;3;5;3;0;0;12;11;27
848;2019;23/05/2020;Sandhausen;Regensburg;0;0;D;13;7;5;0;7;7;3;3;0;0;20;15;27
849;2019;23/05/2020;Osnabruck;Hannover;2;4;A;8;12;4;5;3;3;3;2;0;0;16;18;27
850;2019;23/05/2020;Darmstadt;St Pauli;4;0;H;21;13;9;4;5;8;0;2;0;0;8;16;27
851;2019;24/05/2020;Holstein Kiel;Stuttgart;3;2;H;15;18;7;9;4;5;2;3;0;1;10;13;27
852;2019;24/05/2020;Karlsruhe;Bochum;0;0;D;10;18;4;4;4;7;3;2;0;0;13;13;27
853;2019;24/05/2020;Hamburg;Bielefeld;0;0;D;13;8;7;2;5;5;1;1;0;0;7;6;27
854;2019;26/05/2020;Erzgebirge Aue;Darmstadt;1;3;A;6;17;3;13;3;10;3;2;0;0;15;10;27
855;2019;26/05/2020;Greuther Furth;Osnabruck;0;2;A;23;10;7;5;9;3;2;3;0;0;16;15;27
856;2019;26/05/2020;Regensburg;Nurnberg;2;2;D;11;17;3;5;6;1;2;3;0;0;19;12;28
857;2019;26/05/2020;Wehen;Sandhausen;0;1;A;9;19;2;5;8;3;6;3;1;0;22;14;28
858;2019;27/05/2020;Hannover;Karlsruhe;1;1;D;19;13;4;3;5;2;2;0;0;0;12;18;28
859;2019;27/05/2020;St Pauli;Heidenheim;0;0;D;11;9;0;3;1;3;3;3;0;0;16;16;28
860;2019;27/05/2020;Bochum;Holstein Kiel;2;1;H;11;14;7;4;4;11;3;1;0;0;9;5;28
861;2019;28/05/2020;Stuttgart;Hamburg;3;2;H;13;9;7;4;5;4;3;2;0;0;15;14;28
862;2019;29/05/2020;Darmstadt;Greuther Furth;1;1;D;15;14;3;2;7;7;2;2;0;0;14;14;28
863;2019;29/05/2020;Osnabruck;Regensburg;2;2;D;14;10;4;3;3;8;3;2;0;0;21;20;28
864;2019;30/05/2020;Holstein Kiel;Bielefeld;1;2;A;11;20;3;8;5;8;1;2;0;0;17;10;28
865;2019;03/06/2020;Hannover;Dresden;3;0;H;12;7;6;1;5;2;0;2;0;0;6;7;29
866;2019;05/06/2020;Bochum;St Pauli;2;0;H;16;5;7;1;6;6;3;3;0;0;14;12;29
867;2019;05/06/2020;Greuther Furth;Sandhausen;1;2;A;13;10;3;3;4;3;2;2;0;0;12;21;29
868;2019;30/05/2020;Nurnberg;Bochum;0;0;D;12;9;0;2;7;5;1;2;0;0;14;11;29
869;2019;30/05/2020;Sandhausen;Hannover;3;1;H;15;16;6;3;10;5;3;2;0;0;15;9;29
870;2019;30/05/2020;Karlsruhe;St Pauli;1;1;D;9;6;5;3;4;2;3;1;0;0;15;13;29
871;2019;31/05/2020;Dresden;Stuttgart;0;2;A;10;15;2;8;3;1;2;2;0;0;11;16;29
872;2019;31/05/2020;Hamburg;Wehen;3;2;H;13;13;7;6;6;10;2;2;0;0;11;17;29
873;2019;31/05/2020;Heidenheim;Erzgebirge Aue;3;0;H;16;13;8;5;4;4;1;3;0;0;11;12;29
874;2019;06/06/2020;Regensburg;Darmstadt;3;0;H;7;22;3;4;3;6;5;1;1;0;16;16;30
875;2019;06/06/2020;Bielefeld;Nurnberg;1;1;D;14;12;4;8;5;5;2;2;0;0;16;10;30
876;2019;06/06/2020;Wehen;Dresden;2;3;A;19;10;4;5;9;1;2;3;0;1;13;16;30
877;2019;07/06/2020;Stuttgart;Osnabruck;0;0;D;16;7;4;1;6;2;3;3;0;0;16;10;30
878;2019;07/06/2020;Hannover;Heidenheim;2;1;H;16;9;6;2;5;5;4;2;0;0;16;12;30
879;2019;07/06/2020;Erzgebirge Aue;Karlsruhe;1;0;H;10;14;3;2;4;2;1;2;0;0;10;9;30
880;2019;08/06/2020;Hamburg;Holstein Kiel;3;3;D;8;15;5;7;4;6;5;1;0;0;14;6;30
881;2019;09/06/2020;Dresden;Greuther Furth;1;1;D;7;10;1;3;2;5;4;1;0;0;16;12;30
882;2019;12/06/2020;Dresden;Hamburg;0;1;A;7;20;3;5;4;8;2;1;0;0;9;12;30
883;2019;12/06/2020;Sandhausen;Bielefeld;0;0;D;21;9;3;0;9;0;0;0;0;0;16;9;31
884;2019;13/06/2020;Nurnberg;Greuther Furth;0;1;A;16;12;5;1;12;2;3;3;0;0;21;15;31
885;2019;13/06/2020;Holstein Kiel;Wehen;1;2;A;13;12;6;3;9;1;2;2;0;1;12;14;31
886;2019;13/06/2020;Heidenheim;Regensburg;4;1;H;15;14;7;4;4;4;3;2;0;0;12;10;31
887;2019;13/06/2020;Osnabruck;Bochum;0;2;A;11;16;3;6;6;7;1;3;0;0;9;17;31
888;2019;14/06/2020;Darmstadt;Hannover;3;2;H;11;14;4;7;7;4;3;0;0;0;8;8;31
889;2019;14/06/2020;Karlsruhe;Stuttgart;2;1;H;12;14;3;6;8;7;2;3;0;0;14;18;31
890;2019;14/06/2020;St Pauli;Erzgebirge Aue;2;1;H;8;18;4;4;4;4;2;2;0;0;20;17;31
891;2019;15/06/2020;Bielefeld;Dresden;4;0;H;13;8;4;2;7;5;1;4;0;0;12;15;31
892;2019;16/06/2020;Hamburg;Osnabruck;1;1;D;6;8;2;3;5;1;1;3;0;0;15;12;32
893;2019;16/06/2020;Wehen;Nurnberg;0;6;A;10;21;4;9;4;7;2;1;0;0;10;12;32
894;2019;16/06/2020;Greuther Furth;Heidenheim;0;0;D;10;11;1;3;4;2;0;0;0;0;16;24;32
895;2019;17/06/2020;Stuttgart;Sandhausen;5;1;H;18;16;11;5;9;4;4;1;0;0;14;15;32
896;2019;17/06/2020;Erzgebirge Aue;Bochum;1;2;A;16;9;7;2;5;4;5;3;1;1;21;15;32
897;2019;17/06/2020;Hannover;St Pauli;4;0;H;12;5;6;0;4;2;1;1;0;0;13;6;32
898;2019;17/06/2020;Regensburg;Karlsruhe;2;1;H;9;14;6;6;5;7;3;3;0;0;20;15;32
899;2019;18/06/2020;Bielefeld;Darmstadt;1;0;H;13;15;6;6;10;7;2;1;0;0;7;10;32
900;2019;18/06/2020;Holstein Kiel;Dresden;2;0;H;21;8;8;2;6;2;1;4;0;1;11;15;32
901;2019;21/06/2020;Darmstadt;Wehen;3;1;H;16;10;7;4;6;5;2;4;0;0;9;16;33
902;2019;21/06/2020;Erzgebirge Aue;Hannover;2;1;H;9;16;3;7;0;7;1;3;0;0;5;13;33
903;2019;21/06/2020;Bochum;Greuther Furth;2;2;D;8;10;7;2;3;5;1;2;0;0;13;18;33
904;2019;21/06/2020;Osnabruck;Holstein Kiel;4;1;H;21;8;9;1;4;3;0;2;0;1;8;3;33
905;2019;21/06/2020;Sandhausen;Dresden;0;1;A;11;17;5;4;5;6;6;3;1;1;21;16;33
906;2019;21/06/2020;St Pauli;Regensburg;1;1;D;13;6;6;2;4;5;3;0;0;0;12;12;33
907;2019;21/06/2020;Karlsruhe;Bielefeld;3;3;D;11;10;5;4;5;4;2;1;0;0;17;12;33
908;2019;21/06/2020;Nurnberg;Stuttgart;0;6;A;5;15;0;9;1;7;2;1;0;0;15;15;33
909;2019;21/06/2020;Heidenheim;Hamburg;2;1;H;15;13;5;4;3;8;2;3;0;0;17;8;33
910;2019;28/06/2020;Bielefeld;Heidenheim;3;0;H;14;6;9;1;4;4;0;1;0;0;4;9;34
911;2019;28/06/2020;Dresden;Osnabruck;2;2;D;21;15;5;7;9;4;3;2;0;0;17;9;34
912;2019;28/06/2020;Greuther Furth;Karlsruhe;1;2;A;9;14;4;6;6;3;3;2;0;0;17;13;34
913;2019;28/06/2020;Hamburg;Sandhausen;1;5;A;7;8;2;2;6;3;0;2;0;0;8;17;34
914;2019;28/06/2020;Hannover;Bochum;2;0;H;11;20;2;5;2;6;2;0;0;0;13;12;34
915;2019;28/06/2020;Holstein Kiel;Nurnberg;1;1;D;13;13;5;1;7;5;0;4;0;0;15;16;34
916;2019;28/06/2020;Regensburg;Erzgebirge Aue;1;2;A;19;16;6;4;3;4;4;4;0;0;16;15;34
917;2019;28/06/2020;Wehen;St Pauli;5;3;H;23;12;8;5;5;4;0;1;0;0;11;9;34
918;2019;28/06/2020;Stuttgart;Darmstadt;1;3;A;11;6;3;4;8;1;2;3;0;1;13;12;34
919;2020;18/09/2020;Regensburg;Nurnberg;1;1;D;13;8;6;5;8;4;2;3;0;0;16;14;1
920;2020;18/09/2020;Hamburg;Fortuna Dusseldorf;2;1;H;7;12;4;4;7;8;2;3;0;1;20;11;1
921;2020;19/09/2020;Wurzburger Kickers;Erzgebirge Aue;0;3;A;13;14;1;6;5;5;1;0;0;0;9;19;1
922;2020;19/09/2020;Sandhausen;Darmstadt;3;2;H;11;17;6;9;4;9;5;1;0;0;18;14;1
923;2020;19/09/2020;Hannover;Karlsruhe;2;0;H;13;15;6;5;4;7;0;1;0;0;14;12;1
924;2020;20/09/2020;Holstein Kiel;Paderborn;1;0;H;11;11;4;4;3;4;3;1;0;0;14;15;1
925;2020;20/09/2020;Heidenheim;Braunschweig;2;0;H;10;14;3;4;4;5;1;2;0;0;21;10;1
926;2020;20/09/2020;Greuther Furth;Osnabruck;1;1;D;18;14;4;5;6;6;4;3;0;0;21;17;1
927;2020;21/09/2020;Bochum;St Pauli;2;2;D;16;11;8;4;7;0;1;3;0;0;15;12;1
928;2020;25/09/2020;Osnabruck;Hannover;2;1;H;13;10;5;3;5;4;2;5;0;0;13;20;2
929;2020;25/09/2020;Erzgebirge Aue;Greuther Furth;1;1;D;7;15;2;2;5;4;2;1;0;0;14;6;2
930;2020;26/09/2020;Darmstadt;Regensburg;0;0;D;15;16;6;3;8;7;1;3;0;0;13;20;2
931;2020;26/09/2020;Fortuna Dusseldorf;Wurzburger Kickers;1;0;H;12;15;4;5;5;5;6;2;0;0;15;11;2
932;2020;26/09/2020;Braunschweig;Holstein Kiel;0;0;D;13;15;2;3;3;6;0;5;0;0;10;13;2
933;2020;27/09/2020;St Pauli;Heidenheim;4;2;H;9;19;4;6;2;9;1;1;0;0;7;11;2
934;2020;27/09/2020;Karlsruhe;Bochum;0;1;A;21;6;4;2;5;4;4;4;0;1;10;17;2
935;2020;27/09/2020;Nurnberg;Sandhausen;1;0;H;26;6;12;3;14;10;3;1;0;0;9;12;2
936;2020;28/09/2020;Paderborn;Hamburg;3;4;A;9;15;5;9;7;6;3;2;0;0;12;9;2
937;2020;02/10/2020;Sandhausen;St Pauli;1;0;H;10;22;3;4;5;11;2;2;0;0;16;12;3
938;2020;02/10/2020;Bochum;Osnabruck;0;0;D;18;12;3;1;3;7;3;3;0;1;8;12;3
939;2020;03/10/2020;Regensburg;Karlsruhe;1;0;H;9;11;3;4;1;3;4;5;1;0;17;18;3
940;2020;03/10/2020;Hannover;Braunschweig;4;1;H;23;7;8;3;4;4;2;3;0;0;12;10;3
941;2020;03/10/2020;Heidenheim;Paderborn;0;0;D;11;6;3;3;4;4;0;1;0;0;8;11;3
942;2020;04/10/2020;Holstein Kiel;Fortuna Dusseldorf;2;1;H;9;14;6;2;5;4;0;4;0;1;9;15;3
943;2020;04/10/2020;Wurzburger Kickers;Greuther Furth;2;2;D;15;10;5;2;6;5;1;3;0;0;17;16;3
944;2020;05/10/2020;Nurnberg;Darmstadt;2;3;A;13;17;4;6;3;7;2;2;0;0;13;18;3
945;2020;17/10/2020;Braunschweig;Bochum;2;1;H;14;12;7;4;6;4;3;2;1;0;10;12;3
946;2020;17/10/2020;Karlsruhe;Sandhausen;3;0;H;20;10;10;5;6;6;3;4;0;0;16;18;4
947;2020;17/10/2020;Greuther Furth;Hamburg;0;1;A;19;9;6;4;6;7;5;1;0;1;22;14;4
948;2020;18/10/2020;Wurzburger Kickers;Holstein Kiel;0;2;A;11;6;2;1;4;1;4;4;0;0;14;15;4
949;2020;18/10/2020;Fortuna Dusseldorf;Regensburg;2;2;D;8;20;3;8;6;7;1;3;0;0;12;14;4
950;2020;18/10/2020;Erzgebirge Aue;Heidenheim;2;1;H;13;25;7;10;2;6;1;2;0;0;12;14;4
951;2020;18/10/2020;Paderborn;Hannover;1;0;H;15;15;4;3;3;2;2;0;0;0;8;8;4
952;2020;19/10/2020;St Pauli;Nurnberg;2;2;D;20;10;9;4;7;1;3;6;0;0;17;21;4
953;2020;21/10/2020;Hamburg;Erzgebirge Aue;3;0;H;9;2;6;2;7;1;0;1;0;0;9;12;4
954;2020;23/10/2020;Nurnberg;Karlsruhe;1;1;D;13;8;3;2;5;5;1;5;0;1;11;14;4
955;2020;23/10/2020;Regensburg;Braunschweig;3;0;H;23;13;7;4;8;6;1;2;0;1;9;10;5
956;2020;24/10/2020;Hannover;Fortuna Dusseldorf;3;0;H;12;0;5;0;5;0;2;2;0;1;13;15;5
957;2020;24/10/2020;Hamburg;Wurzburger Kickers;3;1;H;22;8;3;1;9;3;1;3;0;0;9;7;5
958;2020;24/10/2020;Darmstadt;St Pauli;2;2;D;16;12;5;7;5;2;2;4;0;0;11;22;5
959;2020;24/10/2020;Holstein Kiel;Greuther Furth;1;3;A;10;22;3;8;4;7;4;1;1;0;11;16;5
960;2020;25/10/2020;Sandhausen;Paderborn;1;1;D;9;15;3;4;4;5;4;3;0;0;14;18;5
961;2020;25/10/2020;Bochum;Erzgebirge Aue;2;0;H;18;5;7;2;12;0;2;2;0;1;13;9;5
962;2020;25/10/2020;Heidenheim;Osnabruck;1;1;D;15;17;5;5;11;7;0;2;0;0;11;11;5
963;2020;28/10/2020;Osnabruck;Darmstadt;1;1;D;13;12;6;5;2;8;2;2;0;0;10;16;5
964;2020;01/11/2020;Wurzburger Kickers;Bochum;2;3;A;12;9;5;4;3;8;2;6;0;0;13;21;6
965;2020;01/11/2020;Karlsruhe;Darmstadt;3;4;A;14;15;7;7;7;5;3;1;1;0;17;12;6
966;2020;01/11/2020;Greuther Furth;Hannover;4;1;H;19;5;12;1;2;5;0;1;0;0;16;13;6
967;2020;30/10/2020;Fortuna Dusseldorf;Heidenheim;1;0;H;11;10;3;2;4;5;2;4;0;0;12;14;6
968;2020;30/10/2020;Hamburg;St Pauli;2;2;D;17;13;4;3;11;2;1;1;0;0;11;17;6
969;2020;31/10/2020;Braunschweig;Nurnberg;3;2;H;12;17;3;5;1;6;2;1;0;0;14;12;6
970;2020;31/10/2020;Erzgebirge Aue;Holstein Kiel;1;1;D;18;7;8;1;6;1;2;3;0;1;15;7;6
971;2020;31/10/2020;Osnabruck;Sandhausen;2;1;H;18;4;9;3;6;4;1;3;0;0;12;21;6
972;2020;31/10/2020;Paderborn;Regensburg;3;1;H;9;7;3;3;8;1;1;2;0;0;9;17;6
973;2020;06/11/2020;Heidenheim;Wurzburger Kickers;4;1;H;17;13;9;3;7;0;1;3;0;0;17;19;7
974;2020;06/11/2020;Sandhausen;Braunschweig;2;2;D;14;9;10;4;5;7;2;2;0;0;16;15;7
975;2020;07/11/2020;Hannover;Erzgebirge Aue;0;0;D;15;10;8;3;3;3;3;4;0;1;14;11;7
976;2020;07/11/2020;Nurnberg;Fortuna Dusseldorf;1;1;D;9;8;2;2;8;6;2;2;0;0;13;14;7
977;2020;07/11/2020;Bochum;Greuther Furth;0;2;A;11;13;1;6;5;4;1;3;0;0;17;14;7
978;2020;08/11/2020;St Pauli;Karlsruhe;0;3;A;17;14;3;3;10;5;1;1;0;0;12;14;7
979;2020;08/11/2020;Regensburg;Osnabruck;2;4;A;14;11;6;7;6;2;2;2;0;0;15;15;7
980;2020;08/11/2020;Darmstadt;Paderborn;0;4;A;4;25;2;13;1;8;5;3;1;0;11;13;7
981;2020;09/11/2020;Holstein Kiel;Hamburg;1;1;D;8;8;5;3;3;7;1;0;0;0;12;9;7
982;2020;21/11/2020;Fortuna Dusseldorf;Sandhausen;1;0;H;9;3;7;1;4;3;5;4;0;0;17;15;8
983;2020;21/11/2020;Paderborn;St Pauli;2;0;H;25;14;8;2;3;7;1;2;0;0;11;17;8
984;2020;21/11/2020;Holstein Kiel;Heidenheim;2;2;D;13;10;4;4;5;4;3;1;1;0;9;13;8
985;2020;21/11/2020;Braunschweig;Karlsruhe;1;3;A;10;11;4;3;6;4;2;5;0;0;16;20;8
986;2020;22/11/2020;Wurzburger Kickers;Hannover;2;1;H;11;6;6;3;1;1;4;1;0;0;15;16;8
987;2020;22/11/2020;Hamburg;Bochum;1;3;A;11;15;3;9;4;8;1;2;0;0;15;15;8
988;2020;22/11/2020;Greuther Furth;Regensburg;3;1;H;20;21;10;4;5;7;1;3;0;0;12;18;8
989;2020;22/11/2020;Erzgebirge Aue;Darmstadt;3;0;H;17;9;9;2;5;8;1;2;0;0;14;16;8
990;2020;23/11/2020;Osnabruck;Nurnberg;1;4;A;13;10;4;6;1;2;2;2;0;0;15;10;8
991;2020;27/11/2020;Darmstadt;Braunschweig;4;0;H;12;10;7;1;5;3;0;4;0;0;10;13;9
992;2020;27/11/2020;St Pauli;Osnabruck;0;1;A;19;10;4;4;7;3;1;4;0;0;9;10;9
993;2020;28/11/2020;Sandhausen;Erzgebirge Aue;1;4;A;14;16;3;7;9;4;2;2;0;1;11;11;9
994;2020;28/11/2020;Regensburg;Wurzburger Kickers;2;1;H;14;8;7;3;8;6;6;2;0;1;20;15;9
995;2020;28/11/2020;Karlsruhe;Paderborn;1;0;H;16;13;6;3;8;6;3;2;0;0;10;12;9
996;2020;29/11/2020;Hannover;Holstein Kiel;0;3;A;16;7;3;3;8;1;3;1;1;0;15;2;9
997;2020;29/11/2020;Heidenheim;Hamburg;3;2;H;14;7;5;2;8;5;1;3;0;0;13;9;9
998;2020;29/11/2020;Nurnberg;Greuther Furth;2;3;A;18;10;6;6;5;0;0;0;0;0;13;11;9
999;2020;30/11/2020;Bochum;Fortuna Dusseldorf;5;0;H;16;7;9;0;6;3;2;2;0;1;12;7;9
1000;2020;04/12/2020;Fortuna Dusseldorf;Darmstadt;3;2;H;13;9;4;5;1;5;1;2;0;0;11;11;10
1001;2020;04/12/2020;Holstein Kiel;Bochum;3;1;H;12;17;6;7;4;5;0;1;0;0;11;18;10
1002;2020;05/12/2020;Greuther Furth;Heidenheim;0;1;A;9;6;3;3;3;5;1;2;0;0;9;16;10
1003;2020;05/12/2020;Braunschweig;St Pauli;2;1;H;13;10;3;4;4;7;3;1;0;0;15;19;10
1004;2020;05/12/2020;Osnabruck;Karlsruhe;1;2;A;11;17;5;5;9;3;0;3;0;0;11;21;10
1005;2020;05/12/2020;Hamburg;Hannover;0;1;A;12;11;5;3;3;4;2;1;1;0;14;22;10
1006;2020;06/12/2020;Erzgebirge Aue;Regensburg;0;2;A;13;12;3;6;2;6;3;2;0;0;13;10;10
1007;2020;06/12/2020;Paderborn;Nurnberg;0;2;A;13;7;2;3;5;3;4;3;0;0;15;13;10
1008;2020;06/12/2020;Wurzburger Kickers;Sandhausen;2;3;A;6;14;3;5;6;3;1;5;1;0;11;19;10
1009;2020;11/12/2020;Sandhausen;Greuther Furth;0;3;A;8;14;2;7;8;5;3;0;0;0;17;17;11
1010;2020;11/12/2020;Bochum;Paderborn;3;0;H;17;11;9;4;6;5;2;1;0;0;12;12;11
1011;2020;12/12/2020;Heidenheim;Hannover;1;0;H;15;10;5;0;4;6;1;4;0;0;11;10;11
1012;2020;12/12/2020;Regensburg;Holstein Kiel;2;3;A;8;9;2;6;6;3;4;2;0;0;20;9;11
1013;2020;12/12/2020;Darmstadt;Hamburg;1;2;A;5;11;2;6;3;7;3;3;1;0;19;14;11
1014;2020;13/12/2020;Nurnberg;Wurzburger Kickers;2;1;H;17;10;7;3;5;3;0;3;0;0;7;10;11
1015;2020;13/12/2020;Karlsruhe;Fortuna Dusseldorf;1;2;A;19;8;8;4;8;2;1;3;0;1;12;12;11
1016;2020;13/12/2020;Braunschweig;Osnabruck;0;2;A;5;14;0;10;2;4;2;3;0;0;14;20;11
1017;2020;13/12/2020;St Pauli;Erzgebirge Aue;2;2;D;20;9;7;5;8;2;4;1;0;0;12;8;11
1018;2020;15/12/2020;Heidenheim;Regensburg;0;0;D;10;10;3;4;3;5;0;0;0;0;7;8;12
1019;2020;15/12/2020;Hannover;Bochum;2;0;H;17;9;11;2;5;4;2;3;0;0;24;13;12
1020;2020;15/12/2020;Hamburg;Sandhausen;4;0;H;10;17;4;5;4;10;5;1;0;0;19;10;12
1021;2020;15/12/2020;Greuther Furth;Darmstadt;0;4;A;14;14;4;10;8;4;1;4;0;1;11;15;12
1022;2020;16/12/2020;Fortuna Dusseldorf;Osnabruck;3;0;H;16;9;5;3;5;1;1;3;0;0;10;14;12
1023;2020;16/12/2020;Holstein Kiel;Nurnberg;1;0;H;12;8;3;1;7;5;1;1;0;0;9;11;12
1024;2020;16/12/2020;Paderborn;Braunschweig;2;2;D;7;11;3;4;2;2;5;2;1;1;17;13;12
1025;2020;17/12/2020;Erzgebirge Aue;Karlsruhe;4;1;H;15;17;7;5;1;10;1;0;0;0;11;10;12
1026;2020;18/12/2020;Bochum;Heidenheim;3;0;H;7;12;5;2;3;4;1;0;0;0;8;7;12
1027;2020;02/01/2021;Bochum;Darmstadt;2;1;H;13;15;2;6;5;4;3;0;0;0;14;16;13
1028;2020;18/12/2020;Regensburg;Hannover;0;0;D;10;7;3;3;8;5;3;1;0;0;12;10;13
1029;2020;19/12/2020;Darmstadt;Wurzburger Kickers;2;0;H;24;7;8;4;5;4;2;2;0;0;14;15;13
1030;2020;19/12/2020;Osnabruck;Paderborn;0;1;A;10;19;3;7;1;9;1;5;1;1;14;14;13
1031;2020;19/12/2020;Braunschweig;Greuther Furth;0;3;A;10;10;6;5;5;8;5;1;0;0;13;22;13
1032;2020;20/12/2020;St Pauli;Fortuna Dusseldorf;0;3;A;9;18;5;9;4;5;1;2;0;0;10;13;13
1033;2020;20/12/2020;Nurnberg;Erzgebirge Aue;1;0;H;12;16;4;3;3;5;2;2;0;0;18;13;13
1034;2020;20/12/2020;Sandhausen;Holstein Kiel;0;2;A;5;13;0;5;4;6;1;1;1;0;15;10;13
1035;2020;21/12/2020;Karlsruhe;Hamburg;1;2;A;12;17;4;5;5;7;3;2;1;0;15;13;13
1036;2020;02/01/2021;Heidenheim;Nurnberg;2;0;H;16;11;5;5;3;2;2;2;0;1;15;5;14
1037;2020;02/01/2021;Wurzburger Kickers;Karlsruhe;2;4;A;15;9;4;5;7;4;2;6;0;1;12;17;14
1038;2020;03/01/2021;Hannover;Sandhausen;4;0;H;18;8;11;2;8;5;2;5;0;0;12;18;14
1039;2020;03/01/2021;Holstein Kiel;Osnabruck;1;2;A;21;11;4;7;6;1;1;0;0;0;12;10;14
1040;2020;03/01/2021;Hamburg;Regensburg;3;1;H;23;13;11;8;6;7;2;4;0;0;9;23;14
1041;2020;03/01/2021;Greuther Furth;St Pauli;2;1;H;23;3;5;2;13;2;1;4;0;0;13;23;14
1042;2020;03/01/2021;Erzgebirge Aue;Braunschweig;3;1;H;9;12;6;3;4;6;2;4;0;0;11;12;14
1043;2020;04/01/2021;Fortuna Dusseldorf;Paderborn;2;1;H;15;12;9;4;7;10;4;2;0;0;11;13;14
1044;2020;06/01/2021;Wurzburger Kickers;St Pauli;1;1;D;11;11;3;3;2;5;2;6;0;1;19;22;14
1045;2020;08/01/2021;Sandhausen;Heidenheim;4;0;H;24;9;11;5;7;2;1;2;0;1;9;11;15
1046;2020;08/01/2021;Karlsruhe;Greuther Furth;3;2;H;10;16;6;8;6;5;3;1;0;0;13;15;15
1047;2020;09/01/2021;Nurnberg;Hamburg;1;1;D;13;11;3;4;1;5;2;2;0;0;13;12;15
1048;2020;09/01/2021;Osnabruck;Wurzburger Kickers;2;3;A;12;14;5;6;6;2;2;0;0;0;18;9;15
1049;2020;09/01/2021;St Pauli;Holstein Kiel;1;1;D;19;12;5;3;7;5;2;1;0;0;10;13;15
1050;2020;10/01/2021;Darmstadt;Hannover;1;2;A;16;15;11;5;7;8;2;1;0;0;12;12;15
1051;2020;10/01/2021;Paderborn;Erzgebirge Aue;2;1;H;16;9;8;3;8;2;3;1;0;0;12;16;15
1052;2020;10/01/2021;Regensburg;Bochum;0;2;A;9;11;1;7;4;8;2;2;0;0;16;15;15
1053;2020;11/01/2021;Braunschweig;Fortuna Dusseldorf;0;0;D;2;7;0;4;3;2;4;2;0;0;15;16;15
1054;2020;15/01/2021;Wurzburger Kickers;Braunschweig;0;0;D;15;5;3;4;6;2;3;6;0;2;14;17;16
